text,true_label,predicted_label,prob_fake
wikileaks confirms hillary sold weapons to isis then drops another bombshell julian assange the founder of wikileaks is a controversial character but theres no denying the emails he has picked up from inside the democrat party are real and hes willing to expose hillary clinton now hes announcing that hillary clinton and her state department were actively arming islamic jihadists which includes the islamic state isis in syria clinton has repeatedly denied these claims including during multiple statements while under oath in front of the united states senate wikileaks is about to prove hillary clinton deserves to be arrested the reagan administration officials hoped to secure the release of several u s hostages and then take proceeds from the arms sales to iran to fund the contras in nicaragua sounds familiar in obamas second term secretary of state hillary clinton authorized the shipment of american made arms to qatar a country beholden to the muslim brotherhood and friendly to the libyan rebels in an effort to topple the libyan gaddafi government and then ship those arms to syria in order to fund al qaeda and topple assad in syria clinton took the lead role in organizing the so called friends of syria aka al qaeda isis to back the cia led insurgency for regime change in syria under oath hillary clinton denied she knew about the weapons shipments during public testimony in early after the benghazi terrorist attack in an interview with democracy now wikileaks julian assange is now stating that emails contained in the clinton cache directly connect hillary to libya to syria and directly to al qaeda and isis via the duran here is the incredible transcript juan gonzlez julian i want to mention something else in march you launched a searchable archive for over emails and email attachments sent to and from hillary clintons private email server while she was secretary of state the pages of documents span the time from june to august of the documents were sent by hillary clinton herself the emails were made available in the form of thousands of pdfs by the u s state department as the result of a freedom of information act request why did you do this and whats the importance from your perspective of being able to create a searchable base julian assange well wikileaks has become the rebel library of alexandria it is the single most significant collection of information that doesnt exist elsewhere in a searchable accessible citable form about how modern institutions actually behave and its gone on to set people free from prison where documents have been used in their court cases hold the cia accountable for renditions programs feed into election cycles which have resulted in the termination of in some caseor contributed to the termination of governments in some cases taken the heads of intelligence agencies ministers of defense and so on so you know our civilizations can only be as good as our knowledge of what our civilisation is we cant possibly hope to reform that which we do not understand so those hillary clinton emails they connect together with the cables that we have published of hillary clinton creating a rich picture of how hillary clinton performs in office but more broadly how the u s department of state operates so for example the disastrous absolutely disastrous intervention in libya the destruction of the gaddafi government which led to the occupation of isis of large segments of that country weapons flows going over to syria being pushed by hillary clinton into jihadists within syria including isis thats there in those emails theres more than emails in hillary clintons collection that we have released just about libya alone,0,1,0.9667093162332706
watch fox news host furiously directs staff to stop video of trump s embarrassing curtsy to saudi king apparently fox news hosts do not want their viewers to realize that donald trump is an embarrassment to america and a complete hypocrite on saturday trump arrived in saudi arabia a majority islamic nation where sharia law is widely practiced and a nation that trump has trashed in the past when president obama visited saudi arabia he bowed to show respect to the saudi king and trump repeatedly whined about it and claimed that obama was making america look weak well trump s meeting with the saudi king proved that trump is a hypocrite trump not only bowed to accept a gift from saudi king salman he curtsied like a princess here s the footage via youtube trump s curtsy did not go down well with conservatives who spent years complaining about president obama bowing and liberals were quick to point out the hypocrisy and of course fox news is desperately trying to keep footage of trump s curtsy off the air so when footage did pop up during fox host jeanine pirro s show on saturday she clearly became annoyed and gestured furiously with her hand in an effort to get her staff to cut the tape and switch to something else and that s why fox viewers ended up getting a full screen view of kellyanne conway instead of the split screen that had been playing here s the video via youtube trump s bow to the saudi king is embarrassing to fox hosts who also spent years criticizing president obama for showing respect to the leaders of other nations therefore trump is not the only hypocrite here fox news hosts are hypocrites too for refusing to criticize trump in the exact same way they criticized president obama donald trump and fox news had better buckle up and prepare for hell to rain down upon them because every time trump does something that he criticized president obama for doing he is going to get called out for it and fox will be reminded of how they treated him featured image screenshot,0,1,0.9567200412297161
catalan leader says not enough guarantees from madrid to call election madrid reuters catalan leader carles puigdemont on thursday said he had decided not to call a snap election because he had not obtained enough guarantees from the central government that the move would stop the imposition of direct rule in catalonia i was ready to call an election if guarantees were given there is no guarantee that justifies calling an election today puigdemont said he also said it was now up to the catalan parliament to move forward with a mandate to split from spain following an independence referendum that took place on oct,0,1,0.9534755210904761
why ambassador stevens had a hard time getting through to hillary you are here home political cartoon why ambassador stevens had a hard time getting through to hillary why ambassador stevens had a hard time getting through to hillary october robert gehl reports that when one of hillary clinton s political cronies referred to the four americans killed in the benghazi attacks as the four guys most americans couldn t believe it and when mike pence found out about it he couldn t stay silent via breitbart and wikileaks we learned about the dismissive term that clinton advisor mandy grunwald used for the four american heroes she wouldn t even mention their names glen doherty tyrone woods sean smith and ambassador chris stevens she was talking about a discussion to include the benghazi attacks as opening statements for a speech seems odd to put the tributes to the four guys into this statement since it is mostly the repackaged testimony we can t overdo the tributes to them and i think they should be done in person thx grunwald communications vice presidential candidate mike pence didn t respond well breitbart reports this just came out today when her staff was preparing her for testimony an opening statement for the select committee on benghazi one of them actually mentioned in an email that she shouldn t focus too much on the four guys who were killed said pence those were not four guys those were four american heroes pence said to shouts of affirmation and applause when she was questioned about the reason for the attacks she actually said of those four american heroes she actually said what difference at this point does it make he continued let me tell you something i m a father of a united states marine anybody who said that anybody who did that should be disqualified from ever serving as commander in chief of the armed forces it was hillary clinton who left americans in harm s way in benghazi pence remarked to the new hampshire crowd earlier in his address clinton and her staff s dismissiveness of these four heroes who she was responsible for is absolutely unforgivable,0,1,0.9409075853908153
repeal national identity for a wholesome homogeneity in a new world order run by benevolent elites this whole murderous nonsense stinks to high heaven of the hegelian dialectic assad is the problem mass emigration of refugees the reaction and a fractured europe ripe for further globalization the solution i for one am tired of being treated as an idiot without eyes and being awake to the manipulation by the mass murderers and their pet military trigger pullers prefer nationalism over an envisioned hell on earth but thank you so much for playing,0,1,0.9364808938736404
russian businessman kerimov detained by french police in nice prosecutor s office paris reuters senior russian lawmaker and businessman suleiman kerimov was arrested by french police at nice airport on monday night in connection with a tax evasion case an official at a french prosecutor s office said on tuesday he is being held for questioning in a case related to laundering of tax fraud proceeds an official at the prosecutor s office said kerimov is ranked by forbes magazine as russia s st wealthiest businessman with a net worth of billion,0,1,0.9363085898941963
here s the real winner of the vice presidential debate so aside from the gop s premature statement that pence won the debate tonight who is really winning who is going to win when all is said and done probably the onion and the daily show the onion ran a story with the following headline moderator reminds vice presidential debate audience to remain silent when exiting early it was already assumed that this debate wouldn t have nearly the spirit of the presidential debates but the onion took it nine steps further with this quote from the moderator elaine quijano it s crucial that you stay in a single file line and make sure to keep moving in an orderly fashion so the aisles are clear for others attempting to leave their seats and please abstain from slamming the door so as not to disturb those audience members who are sleeping emphasis mine the daily show s live feed included a picture of a glass of milk with a tie and some toast with a tie the allusion is to milquetoast which refers to a s comic book character caspar milquetoast who was timid and now is a general reference to people who are meek or timid accompanying that image was audio from the actual debate it s also an illustration that the vp candidates do seem to remain in the background of each campaign the general expectation was a very boring debate and both of these demonstrate that expectation very well however we did end up with quite a bit of spirit between kaine and pence probably a lot more than expected either way it s pretty clear that it s the onion and the daily show that won the debate tonight hands down featured image by chip somodevilla getty images,0,1,0.9336861348002137
trump fans scream that john mccain should die because they re all terrible people tweets reaching an almost all time low even by their own standards trump supporters have taken to twitter to bash john mccain in the wake of the republican arizona senator s announcement that he has a brain tumor the year old senator s office made the announcement on wednesday after doctors at the mayo clinic diagnosed an aggressive tumor called a glioblastoma following surgery to remove a blood clot above mccain s left eye last week mccain has been away from the senate this week as he recovers from the surgery and it is still unclear if or when he will return as he and his family weigh up treatment options including chemotherapy and radiation former president barack obama took to twitter earlier to send a powerful and heartfelt message to his opponent in the presidential election despite the fact that mccain was a relentless critic of obama s even president trump came across as humble and respectful in his tweet regarding the senator s health melania and i send our thoughts and prayers to senator mccain cindy and their entire family get well soon donald j trump july trump has been critical of mccain since his election defeat at the hands of obama stating i never liked him after that because i don t like losers he also brought into question mccain s status as a war hero he s not a war hero trump said he s a war hero because he was captured i like people that weren t captured today however president trump finally took the high road and put all of that behind him but that doesn t mean that his very own supporters took the same approach to the unfortunate news of mccain s latest health setback instead they flocked to twitter to both celebrate and undermine anybody wishing the senator well with some even referring to the story as fake news destination hell pic twitter com xaytrqouzd west is under siege july have a good day of work tomorrow and mccain the traitor can go straight to hell fact jt july but what if the person with brain cancer is a monster williamshat july i have no pity on a man that murdered our soldiers during vietnam war i have no pity on a man that supporting euthanizing the elderly etc hannah chalkermaga july yo fake brain tumor story and fake nyt trump interview story both within an hour of each other you better get cracking makeusa great july fuck senjohnmccain he s no hero let me tell ya a story st look up the uss forrestal nd conservative july i hope he finally resigns this is god s work i been praying for this exact punishment for many rhinos don t fret over karma sharon chavez july john mccain got cancer in an organ i didn t know he possessed i think a lot of people are shocked today ethan ralph july the fact that so many liberals are praising john mccain now that he s thankfully dying of cancer shows you how horrible of a person he was chicago joe july fox says mccain has brain cancer can only hope this is not fake news west is under siege july is a detestable man better he were never born at all we can take some pleasure in the thought of him dying painfully richard spencer july and that is just scratching the surface disliking and not agreeing with a person or their policies is one thing but reveling in the news that that person faces an excruciatingly painful demise is just a special kind of awful featured imaged via win mcnamee getty images,0,1,0.9321883174314445
experts obama helped trump with illegal database home world experts obama helped trump with illegal database experts obama helped trump with illegal database by carlos moh n arizona usa as the obama administration encouraged illegal immigrants to come over the border donald trump wants to stop this and send them back thanks to obama s initiative to acquire a database of illegal immigrants in america and a pledge of amnesty which allowed many to sign up donald trump now has a complete list of people to be deported from america every year many people try to gain entry into the united states utilising legal channels of entry and millions are denied it is therefore wrong that many others who wish to come to america can just walk across a border and were encouraged to do so under the obama administration trump has already outlined a plan to deport million illegals who arrived illegally from south american countries and who pose a serious danger to the populace the deportation of illegals with criminal records and links to gangs will be a first step however there are still approximately million known illegal aliens residing within the u s s border and these will be rounded up and deported in the next year or so the logistics of rounding up these people and putting them on secure buses back to the border will be enormous some advisers are saying that there will be elements who try and flee from immigration control officers however they will have no place to go they will not be able to work or rent out a place to sleep once they are caught they too will be rounded up and thrown out of the country many illegal immigrants are now going underground or fleeing back across the border so trump has a big job in front of him that is if he does not go back on his word share on,0,1,0.9310690251191884
more than years on japan s mercury poison victims fight to be heard minamata japan reuters shinobu sakamoto was just when she left her home in the southern japanese fishing village of minamata to go to stockholm and tell the world of the horrors of mercury poisoning forty five years on she is traveling again this time to geneva to attend from sunday a gathering of signatories to the first global pact to rein in mercury pollution sakamoto is one of a shrinking group of survivors from a s industrial disaster in which tens of thousands of people were poisoned after waste water from a chemical plant seeped into the minamata bay graphic link reut rs jidmus the waste contained a toxic organic compound methylmercury which can cause severe damage to the brain and nervous system leading to a condition called minamata disease it gives its name to the u n backed treaty that took effect last month symptoms worsen with age leaving some victims grappling with the question of who will care for them after the death of siblings and parents while others face legal disputes if i don t say something no one will know about minamata disease said sakamoto who is one of the few born with the disease who is still able to talk there are still so many problems and i want people to know just people survive from among the certified victims of minamata disease environment ministry data shows more than people have sought to be designated victims hoping for legal compensation we need to take seriously the fact that there are still many people raising their hands said ministry official koji sasaki referring to victims efforts to win recognition born in a family of shipbuilders whose home overlooks the minamata bay jitsuko tanaka used to play on the beach with her older sister picking and eating shellfish unaware it was contaminated with mercury she was almost three and her sister five when they lost the ability to move their hands freely and walk properly becoming the first to be identified as disease sufferers tanaka s older sister died at age eight tanaka survived but the poisoning left her too weak to walk without support a few years ago her family says even that became impossible as she lay motionless in bed her brother in law a fellow sufferer said he worried about the patients left behind when family members die after i die who will take care of her asked yoshio shimoda sixty one years since minamata disease was identified in the grim struggles have eased for only a few before the government named methylmercury as its cause in disease sufferers faced discrimination over fears it was contagious which deterred many from seeking legal recognition people still send in decades old umbilical cords to be checked for contamination hoping for evidence to support their claims to be designated as victims said hirokatsu akagi director of minamata s international mercury laboratory sakamoto poisoned while still in the womb considers it her duty to tell the world about the dangers of mercury minamata disease isn t over it s not a thing of the past,0,1,0.9301516774368656
